osm_id,osm_type,name,amenity,emergency,social_facility,emergency_social_facility,phone,website,operator,lat,lon,facility_type
13619854841,node,Neneys Hospital,hospital,,,,,,,18.5536432,73.8996255,Hospital
13624835600,node,Shree Hospital,hospital,,,,,,,18.5536613,73.8992356,Hospital
13626356012,node,Gade Hospital,hospital,,,,,,,18.7877842,73.7737691,Hospital
13626356015,node,Vighnaharta Hospital,hospital,,,,,,,18.787384,73.7739646,Hospital
13629195812,node,Vedika Clinic,hospital,,,,,https://www.drsmitadeo.in/,,18.5591805,73.7924663,Hospital
13629443264,node,Ramwadi Police Station,police,,,,,,,18.5545552,73.9056355,Police Station
13629546213,node,UNIQUE HOSPITAL,hospital,,,,,,,18.734418,73.6903042,Hospital
13634357622,node,Mahalunge Police Station,police,,,,,,,18.7871321,73.7758382,Police Station
13634357624,node,Shree Hospital,hospital,,,,,,,18.7876203,73.7761757,Hospital
13638581251,node,Police Station Pimple Saudagar,police,,,,,,,18.6018193,73.7990918,Police Station
13638836883,node,Anand Hospital,hospital,,,,,,,18.7871881,73.7755177,Hospital
13639040197,node,Marungi Police Station,police,,,,,,,18.7459999,73.788333,Police Station
13640129386,node,Police Station Talegaon Dabhade,police,,,,,,,18.7141622,73.6771428,Police Station
13640134582,node,Police Station,police,,,,,,,18.6863063,73.7211878,Police Station
13644813722,node,Dr. Arundhati kale sidhaye's Vision Eye Center,hospital,,,,,https://visioneyecenterpune.in/,hospital,18.508043,73.8059557,Hospital
13650019585,node,Ruby hall hospital,hospital,,,,,,,18.5327335,73.8773676,Hospital
13666423748,node,Punawale Specialty Clinic,hospital,,,,,https://www.drdeepakkoliortho.com/,,18.6266336,73.7382621,Hospital
13666484240,node,Dr Sunny Dole,hospital,,,,,https://www.drsunnydoleortho.com/,,18.5019186,73.8166849,Hospital
13707525960,node,"Burute Dental - Best Dental Implant Specialist in PCMC | Dr. Mrunal Burute ,Pimpri Chinchwad ,Pune",hospital,,,,,https://burutedental.in/,Dr. Mrunal Burute,18.6469831,73.7888271,Hospital
13716623601,node,Lonavala police station,police,,,,,,,18.747556,73.4071836,Police Station
13718192637,node,Apex Cancer Clinic,hospital,,,,,https://www.oncosurgeonpune.in/,,18.6043539,73.909674,Hospital
13780010174,node,"Healing Hands Clinic - Dhole Patil Road, Pune",hospital,,,,,https://www.healinghandsclinic.co.in/pune-location/piles-fistula-hospital-in-dhole-patil-road/,,18.5326434,73.8768846,Hospital
13784287147,node,"Healing Hands Clinic - Baner, Pune",hospital,,,,,,,18.5680456,73.7685296,Hospital
13784439976,node,"Healing Hands Clinic - Katraj, Pune",hospital,,,,,,,18.4539864,73.8409138,Hospital
13801048824,node,"Healing Hands Clinic, Undri",hospital,,,,,,,18.4633824,73.9087811,Hospital
13851770436,node,,police,,,,,,,18.4574226,73.8436593,Police Station
13906817551,node,Vedant Hospital,hospital,,,,,,,18.5751216,73.6880802,Hospital
13906955646,node,Saishree Vitalife Hospital,hospital,,,,,,,18.5926958,73.7597811,Hospital
13955649584,node,Koregaon Park Police Station,police,,,,,,,18.5357577,73.8953015,Police Station
13964029513,node,Paranjpe Hospital,hospital,,,,,,,18.512019,73.8457646,Hospital
13974155350,node,Sangavi Multispecialist Hospital,hospital,yes,,,,,,18.5808564,73.8157647,Hospital
13982148732,node,Diksha Medical,hospital,yes,,,,,,18.5860613,73.8163282,Hospital
13982148735,node,Arogyam Ayurveda,hospital,,,,,,,18.5861902,73.8163362,Hospital
13982159077,node,Medi-Plus,hospital,,,,,,,18.5858727,73.8161273,Hospital
13982159078,node,Shree New Kohinoor Chemist,hospital,,,,,,,18.585897,73.8161239,Hospital
13992021701,node,Dr. Wavhal's Children Hospital & Dr. Suman's Maternity Home,hospital,,,,,,,18.6938226,74.1392833,Hospital
14017739061,node,Magarpatta City Police Station,police,,,,,,,18.52014,73.93117,Police Station
14070828062,node,Dr. Khushboo Singh Women's Clinic,hospital,,,,,https://www.drkhushboosingh.com/,Khushboo Singh,18.5598189,73.7717933,Hospital
14094165101,node,Care Multispceciality Hospital,hospital,,,,,,,18.5755245,73.9770797,Hospital
14104773224,node,HealthCity,hospital,,,,,,,18.7650297,73.8616136,Hospital
14118078732,node,Reborn Skin and Hair Clinic,hospital,no,,,,,Reborn Skin and hair Clinic,18.561871,73.7850248,Hospital
14122524750,node,Dr. Rakhi K. Dutta,hospital,,,,,https://www.drrakhidutta.com/,,18.5354363,73.8875995,Hospital
14143951386,node,Dr. Dinesh Zirpe | Liver Transplant | Pancreatic & Gall bladder specialist Surgeon,hospital,,,,,https://www.liverspecialistpune.in/#home,,18.5057106,73.9269091,Hospital
14143960891,node,Deshmukh Speciality Clinic,hospital,,,,,https://www.drshaileshdeshmukhortho.in/,,18.5540918,73.7790481,Hospital
14152911975,node,Abane Advanced Eye & Ortho Hospital,hospital,,,,,https://www.abanehospital.com/abanehospital,,18.504423,73.9417629,Hospital
14153069361,node,Dr Sarodes Clinic,hospital,,,,,https://www.drsarodesclinic.in/dramitsarode,,18.4986202,73.850348,Hospital
14160120803,node,,police,,,,,,,18.5718086,73.8373723,Police Station
14170420969,node,Dr. Rahul Pavshere | Oncosurgeon in Yerwada,hospital,,,,,https://www.oncosurgeonpune.in/,,18.5533543,73.8989438,Hospital
14174202080,node,Dr Rahul Chavan | Gynaecologist and Laparoscopic Surgeon Wakad | Ira Women's Clinic,hospital,,,,,https://www.drrahulchavan.in/,,18.6027069,73.764744,Hospital
14174244702,node,Dr. Afshan Maniyar | Gynaecologist | Fertility Treatment | Kondhwa,hospital,,,,,https://www.drafshanmaniyar.com/,,18.4774098,73.8939566,Hospital
106358633,way,Bvmfs Bharti Hospital and Research Center,hospital,,,,,,,18.4594241,73.8568236,Hospital
108099341,way,Rajiv Gandhi Hospital,hospital,,,,,,,18.5455762,73.8837641,Hospital
128968311,way,Dhanvantari Hospital,hospital,,,,,,,18.6587762,73.7977005,Hospital
162972236,way,Inamdar Hospital,hospital,yes,,,,https://www.inamdarhospital.com/,,18.5031739,73.9000186,Hospital
177085054,way,"Dhanwantari Hospital, Nigdi",hospital,yes,,,,,,18.6558664,73.7681295,Hospital
192206270,way,Sahakarnagar Police Station,police,,,,,,,18.4894643,73.849652,Police Station
207872391,way,Deenanath Mangeshkar Hospital,hospital,yes,,,,,,18.5020099,73.8328426,Hospital
215075307,way,KEM Hospital,hospital,yes,,,,http://www.kemhospital.org,,18.5202519,73.8671205,Hospital
217431359,way,Prayag Hospital,hospital,,,,,,,18.5174781,73.8427841,Hospital
217431364,way,Phadke Hospital,hospital,,,,,,,18.51833,73.8438797,Hospital
217773616,way,Poona Hospital and Research Centre,hospital,yes,,,,,,18.5106347,73.8419468,Hospital
218059566,way,Kamla Nehru Hospital,hospital,,,,,,,18.5229409,73.8621247,Hospital
218110050,way,Sancheti Hospital,hospital,yes,,,+91 8888808845,https://www.sanchetihospital.org/,,18.5299514,73.8528812,Hospital
218422372,way,Sahyadri Hospital,hospital,yes,,,,https://www.sahyadrihospital.com/,,18.5130465,73.839332,Hospital
218691368,way,Chavan Nagar - Pune Rural Police Headquarters,police,,,,,,,18.5436346,73.8228324,Police Station
218697330,way,Erandvana Fire Station,fire_station,,,,,,,18.5067169,73.8328039,Fire Station
218733858,way,Deoyani Hospital,hospital,,,,,,,18.4958863,73.8122815,Hospital
218859884,way,Noble Hospital,hospital,yes,,,,,,18.5049366,73.9271433,Hospital
218881239,way,Pune Main Fire Station,fire_station,,,,,,,18.5065191,73.8652262,Fire Station
224969009,way,Ruby Hall Clinic,hospital,yes,,,+912026163391,https://rubyhall.com/,,18.4854318,73.9047103,Hospital
229242164,way,Dr. Chame Hospital,hospital,yes,,,,,,18.6038785,73.7904463,Hospital
229849146,way,Jog Hospital,hospital,,,,,,,18.5094272,73.8211666,Hospital
238842686,way,Deendayal Memorial Hospital,hospital,,,,,,,18.5249981,73.8410861,Hospital
238842692,way,Oyster and Pearl Hospital Tulip,hospital,,,,,https://www.onphospital.com,,18.5319107,73.8472733,Hospital
249252730,way,Navalmal Firodiya Super-Speciality Hospital,hospital,,,,,,,18.5170917,73.8330188,Hospital
255661295,way,"Sanjeevan Hospital, Pune",hospital,,,,020 6725 0000,,,18.510153,73.8371083,Hospital
261258201,way,Aundh Fire Station,fire_station,,,,+912026451707,,Pune Municipal Corporation,18.5605781,73.8142749,Fire Station
261258208,way,Ratna Memorial Hospital,hospital,yes,,,+91 20 4109 7777,https://ratnahospital.in/,Maharashtra Medical Foundation,18.5276817,73.8295241,Hospital
264444880,way,Faraskhana Police Station,police,,,,,,,18.5164428,73.8558419,Police Station
265902954,way,Akurdi Police Chowky,police,,,,,,,18.6507414,73.7670685,Police Station
279403631,way,PMC - Late. Jayabai Nanasaheb Sutar Maternity Home,hospital,,,,,,,18.5036257,73.8076976,Hospital
282054948,way,Deccan Hardikar Hospital,hospital,,,,,,,18.5302227,73.847541,Hospital
290390069,way,Shashwat Hospital,hospital,,,,,,,18.5597267,73.8028513,Hospital
316588298,way,"Silver Jubilee Sub District Hospital, Baramati",hospital,,,,,,,18.1519568,74.5753117,Hospital
331500153,way,Jehangir Hospital,hospital,,,,,https://www.jehangirhospital.com/,,18.5303811,73.8766572,Hospital
342875890,way,Lokmanya Hospital,hospital,,,,,,Dr Patil,18.6561253,73.7731932,Hospital
355277879,way,Ankura Hospital,hospital,yes,,,,https://www.ankurahospitals.com/women-and-childcare-hospital-in-pune/,,18.5653971,73.8047303,Hospital
359292626,way,MOON MULTISPECIALITY HOSPITAL,hospital,,,,,,,18.6813825,73.8262706,Hospital
359295750,way,xyz hospital,hospital,yes,,,,,,18.6653586,73.7246913,Hospital
359483838,way,Morya Hospital,hospital,,,,02067306525,,,18.6274645,73.7819923,Hospital
359533380,way,Dental College - DY Patil Vidyapeeth,hospital,,,,,,,18.6244985,73.8228302,Hospital
359537126,way,Helambe Hospital,hospital,,,,,,,18.5897796,73.7520509,Hospital
359552051,way,Hinjawadi Fire Station - Phase 1,fire_station,,,,,,,18.5848454,73.7350945,Fire Station
359554796,way,,fire_station,,,,,,,18.5789357,73.7406282,Fire Station
359573681,way,Matoshri Jijaai Clinic,hospital,,,,,,,18.594101,73.7391092,Hospital
359699717,way,Dr.Ranjeet Hospital,hospital,,,,,,,18.5905216,73.7388887,Hospital
359746914,way,,hospital,,,,,,,18.5725172,73.8775563,Hospital
359791453,way,Kodre Hospital,hospital,,,,,,,18.5317166,73.9378623,Hospital
359811299,way,Primus Diagnostics - MRI CT-SCAN CENTRE,hospital,,,,,,,18.5491881,73.8923574,Hospital
359926124,way,ADITYA BIRLA MULTISPECIALITY HOSPITAL,hospital,yes,,,,,PUBLIC,18.6081213,73.8008423,Hospital
359998821,way,eshavari clinic,hospital,,,,,,shivanjali,18.5263062,73.8519014,Hospital
360237275,way,skincare clinic,hospital,,,,,,,18.4859046,73.8885861,Hospital
360252547,way,Chandralok Hospital,hospital,,,,,,,18.4803325,73.8610232,Hospital
360254782,way,Annachatre Clinic,hospital,,,,,,,18.4902121,73.8494687,Hospital
360298462,way,Bhalerao Hospital,hospital,yes,,,,,,18.6495039,73.7776817,Hospital
360306433,way,Gold Rush Hospital,hospital,,,,,,,18.550131,73.9372606,Hospital
360474279,way,Dattawadi Police Station,police,,,,,,,18.4929157,73.8481732,Police Station
360517629,way,Joshi Multispeciality Hospital,hospital,yes,,,02039936250,,,18.4468831,73.7999103,Hospital
360519337,way,Bandal complex,hospital,,,,,,,18.5072299,73.7947784,Hospital
360535525,way,Kamat Hospital,hospital,yes,,,,,,18.6297493,73.7802296,Hospital
364850270,way,ithoba Hospital,hospital,yes,,,,,Dr.Patange,18.6597094,73.7286053,Hospital
365655173,way,Sharad Hospital,hospital,yes,,,+91 20 2435 0286,,,18.4684452,73.8189649,Hospital
365655187,way,Sinhagad Road Police Station,police,,,,,,,18.4730707,73.8138595,Police Station
380417656,way,Dalvi Hospital,hospital,,,,,,,18.5331448,73.8487703,Hospital
380417657,way,Dayaram Rajguru Agnishamak Kendra,fire_station,,,,,,,18.5299362,73.8706051,Fire Station
380417659,way,"Inlaks and Budhrani Hospital,Sadhu Vaswani Mission's Medical Complex",hospital,,,,,,,18.5350309,73.8873783,Hospital
380417662,way,Naydu Rugnalay,hospital,,,,,,,18.5313529,73.8690231,Hospital
473830445,way,Dr. Bhausaheb Sardesai Talegaon Rural Hospital and M.I.M.E.R. Medical College,hospital,yes,,,,,,18.7351599,73.6752149,Hospital
515129936,way,Kothrud Fire Station,fire_station,,,,,,,18.4988922,73.8134461,Fire Station
552183184,way,Kondhwa Fire Station,fire_station,,,,,,Municipal Corporation,18.461489,73.8899306,Fire Station
641670813,way,Chaturshringi Police Station,police,,,,020 2565 5335,https://punepolice.gov.in,,18.5461302,73.8257533,Police Station
652021497,way,Jupiter Hospital,hospital,yes,,,+91-20 2799 2799;+91-20 6637 5555,https://www.jupiterhospital.com/pune/,,18.565705,73.7859923,Hospital
652054928,way,Baner Police Station,police,,,,,,,18.5686585,73.7748966,Police Station
706927370,way,Somwar Peth Police Station सोमवार पेठ पोलिस स्टेशन,police,,,,,,,18.5194625,73.8625641,Police Station
752168700,way,Dr Patil Ent Hospital,hospital,,,,,,,18.6280866,73.8034772,Hospital
758253943,way,Shintre Hospital,hospital,,,,,,Private,18.5121535,73.8497781,Hospital
821306773,way,,fire_station,,,,,,,18.5071773,73.7394512,Fire Station
869784184,way,,hospital,,,,,,,18.6621102,74.3719244,Hospital
907030435,way,Shikrapur-Talegoan Dhamdhere Police Staion,police,,,,,,,18.6953473,74.1376597,Police Station
923959268,way,,hospital,,,,,,,18.5073163,74.1097046,Hospital
987620707,way,Ruby Hospital,hospital,,,,,,,18.5899062,73.863388,Hospital
1028611648,way,Bavdhan Police Station,police,,,,+91-8856-062100,,,18.5113127,73.777488,Police Station
1032594150,way,Pashan Police station,police,,,,,,,18.5382156,73.7981062,Police Station
1041721250,way,Kondhwa traffic police chowky,police,,,,,,Pune Traffic Police,18.464748,73.8895195,Police Station
1053895577,way,,hospital,,,,,,,18.624225,73.8214375,Hospital
1086836322,way,Surya Mother and Child Care Super Speciality Hospital,hospital,,,,+91 20-67915400,https://suryahospitals.com/pune,,18.5872647,73.7580719,Hospital
1087903656,way,Khinwsara Patil Hospital,hospital,,,,,,,18.6068834,73.7684591,Hospital
1098988707,way,Hinjawadi police station,police,,,,,,Maharashtra Police,18.5861167,73.7356936,Police Station
1123804654,way,Aditya Birla Memorial Hospital,hospital,yes,,,,https://www.adityabirlahospital.com/,,18.6259753,73.7749966,Hospital
1123876090,way,,hospital,,,,,,,18.5767203,73.8050444,Hospital
1124700055,way,थेरगाव रुग्णालय,hospital,,,,,,PCMC,18.6135085,73.7814727,Hospital
1128949238,way,Global Hospital and Research Center,hospital,,,,,,,18.6464415,73.7571549,Hospital
1151476675,way,Shatayu Hospital Hinjawadi,hospital,yes,,,08390900907,https://www.shatayuhospitals.com/,,18.5958537,73.7408967,Hospital
1153129419,way,Ruby hall Clinic,hospital,yes,,,,,,18.5925514,73.7341234,Hospital
1161996883,way,Khed Police Station,police,,,,,,,18.8541242,73.8813378,Police Station
1206513176,way,Cradle maternity and women care,hospital,,,,,,,18.5907775,73.7849492,Hospital
1213939576,way,Unique Hospital,hospital,,,,,,,18.7343121,73.6902706,Hospital
1222440025,way,,police,,,,,,,18.5865997,73.7369373,Police Station
1232100918,way,Pandit Clinic,hospital,,,,,,,18.4956181,73.8594427,Hospital
1240654815,way,lonkar,hospital,no,,,,,lonkar,18.5295135,73.9363445,Hospital
1242493623,way,,police,,,,,,,18.7538781,73.4045597,Police Station
1271492108,way,,hospital,,,,,,,18.4625338,73.7747535,Hospital
1275546893,way,Pune Municipal Corporation Fire Station Wagholi,fire_station,,,,,,,18.588777,73.9692166,Fire Station
1286673858,way,Bharati Vidyapeeth Police Station,police,,,,,,,18.4590914,73.8576317,Police Station
1338292525,way,Shree Samarth General Hospital,hospital,yes,,,,,,18.661206,73.7321075,Hospital
1346021103,way,Baner Fire Station,fire_station,,,,,,,18.5602624,73.7769622,Fire Station
1351221910,way,Clove:) Dental,hospital,yes,,,,,,18.659612,73.7323125,Hospital
1356854735,way,,police,,,,,,,18.5230529,73.6157401,Police Station
1365282088,way,Shraddha Hospital,hospital,,,,,,,18.5229367,73.6139804,Hospital
1369534369,way,"Rural Hospital, Paud",hospital,,,,,,,18.5229043,73.616363,Hospital
1410470137,way,Chellaram Hospital,hospital,,,,,,,18.5197256,73.7699134,Hospital
1410509613,way,Ruby Hall Clinic Hinjawadi,hospital,,,,,,,18.5925314,73.7341294,Hospital
1410820103,way,Jupiter Hospital,hospital,,,,,,,18.5655042,73.7860137,Hospital
1411753290,way,Yashwantrao Chavan Memorial Hospital,hospital,,,,,,,18.6220146,73.8210657,Hospital
1411851629,way,Life Republic Fire Station,fire_station,,,,,,,18.6218064,73.7159837,Fire Station
1412445622,way,PBMA H V Desai Eye Hospital,hospital,,,,,,,18.4726519,73.9239903,Hospital
1412654212,way,Thergaon Hospital,hospital,,,,,,,18.6133389,73.7816035,Hospital
1412791747,way,Asian Eye Hospital,hospital,,,,,,,18.5315759,73.8758238,Hospital
1428211327,way,FIRST AID CENTER,hospital,,,,,,School,18.6085492,73.7480085,Hospital
1430470190,way,Kharadi Police Station,police,,,,,,Police,18.5490279,73.9474895,Police Station
1454583043,way,hospital,hospital,,,,,,,18.6570196,73.7226986,Hospital
1458957942,way,Riddhi hospital,hospital,,,,,,,18.6610544,73.8885229,Hospital
1459187088,way,,hospital,,,,,,,18.639993,73.8452946,Hospital
1466751926,way,Maharshi Nagar Police Chowki,police,,,,+91 20 24261871,,,18.4933317,73.8711087,Police Station
1487975650,way,Morya Medical,hospital,yes,,,,,,18.6270869,73.7820315,Hospital
1531107141,way,Unity Hospital,hospital,,,,,,,18.5640862,73.8126748,Hospital
1533440293,way,Anjali,hospital,,,,,,,18.6200398,73.801125,Hospital
1534206097,way,,hospital,,,,,,,18.7062376,74.1391915,Hospital
1550971040,way,Clinic,hospital,,,,,,,18.4927219,73.8396966,Hospital
1550971041,way,,hospital,,,,,,,18.4925024,73.8396282,Hospital
1550971042,way,,hospital,,,,,,,18.4928026,73.8397815,Hospital
1550971043,way,,hospital,,,,,,,18.4929803,73.839826,Hospital
1550971044,way,,hospital,,,,,,,18.4931274,73.8399115,Hospital
1550971045,way,,hospital,,,,,,,18.4931587,73.8399385,Hospital
1550971046,way,,hospital,,,,,,,18.4934859,73.840141,Hospital
1550971047,way,,hospital,,,,,,,18.4935753,73.8403617,Hospital
1550975455,way,Parvati0 police station,police,,,,,,,18.4956471,73.842194,Police Station
1557337223,way,EKANSHI MULTISPECIALITY HOSPITAL,hospital,,,,,https://www.ekanshihospital.com/,,18.4727449,73.9316539,Hospital
1558111967,way,,hospital,,,,,,,18.4756188,73.9316165,Hospital
3148227,relation,Military Hospital Cardio-Thoracic Center,hospital,,,,,,,18.4924665,73.8824204,Hospital
5354797,relation,Aundh Chest Hospital,hospital,,,,,,,18.5762117,73.806359,Hospital
5364499,relation,Vinayak Hospital warje pune,hospital,,,,,,,18.4857183,73.7967635,Hospital
5664301,relation,Seth Tarachand Hospital,hospital,,,,,,,18.5177546,73.8638844,Hospital
